ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00006^Bront Vantry^Άνδρας^Half-Orc^Fighter^-^1^1/8^Αρχάριος γιατρός^Independent^Datasphere's Reach^Ninth Cluster (SET-094)^Ουδέτερος^19^11^Greatsword^+5^2d6+3 τέμνον^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; απομαγνητοφώνηση συνομιλίας που δεν έκανε; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Μετράει ως το τρία ψιθυριστά πριν απαντήσει σε κάτι δύσκολο.
SL-00022^Orzad Quillon^Άνδρας^Orc^Rogue^Thief^9^5^Αναγνώστης καταιγίδων^Independent^Datasphere's Reach^Waking Terminus (SET-092)^Φιλικός^15^76^Dagger (Sneak Attack)^+9^1d4+5 + 5d6 διατρητικό^-^-^Veiled Lantern lockpicks; σταθμό βαθμονόμησης, ανεξήγητο; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-00040^Aust Dross^Άνδρας^Elf^Warlock^-^2^1/4^Αγγελιοφόρος μηνυμάτων^Independent^Datasphere's Reach^Bright Relay (SET-089)^Φιλικός^13^21^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Dissonant Whispers; Charm Person; Hex; Arms of Hadar^-^μενταγιόν με στάχτινο στέμμα; shard που παίζει μία λέξη σε βρόχο; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-03990^Mishann Pinfold^Γυναίκα^Dragonborn^Fighter^Battle Master^9^5^Χειριστής θηρίων^The Awakened^Datasphere's Reach^Silent Array (SET-088)^Ουδέτερη^18^104^Longsword^+9^1d8+5 τέμνον^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; ηχογράφηση που παίζει μόνο την αυγή; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Κρατάει κάθε πρόταση κάτω από έξι λέξεις, πειθαρχία που επέβαλε στον εαυτό της.
SL-03996^Greta Yardley^Γυναίκα^Human^Wizard^Order of Scribes^8^5^Περιπολητής περιμέτρου^The Awakened^Datasphere's Reach^Fourth Array (SET-085)^Φιλική^13^62^Arcane Ray^+7^2d8 force^Magic Missile; Mirror Image; Grease; Shield^-^κιμωλίες σε επτά χρώματα; shard που παίζει μία λέξη σε βρόχο; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Ανταλλάσσει πληροφορία με πληροφορία, ξεκινώντας λέγοντάς σας κάτι αληθινό.^Σχεδόν μονότονη ομιλία· στηρίζεται εξ ολοκλήρου στην επιλογή λέξεων για να περάσει το νόημα.
SL-04002^Odo Longstride^Άνδρας^Halfling^Paladin^Oath of Devotion^10^5^Μεσάζων πληροφοριών^New Grandia Authority^Datasphere's Reach^Ninth Node (SET-090)^Ουδέτερος^20^112^Greatsword (Divine Smite)^+9^2d6+5 + 2d8 radiant^Haste; Shield of Faith; Misty Step; Aura of Vitality^-^greatsword που δεν του δόθηκε ποτέ όνομα; ηχογράφηση που παίζει μόνο την αυγή; Guardian dog-tag που δεν είναι δικό του^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Αφηγείται σιγανά τις ίδιες του τις κινήσεις όσο τις κάνει.
SL-04010^Ruun Dural^Άνδρας^Goliath^Wizard^-^2^1/4^Νερουλάς^The Awakened^Datasphere's Reach^Pale Node (SET-087)^Εχθρικός^12^15^Ray of Frost^+5^1d8 cold^Shield; Sleep; Detect Magic; Grease^-^κιμωλίες σε επτά χρώματα; Veiled Lantern signal-shard; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Κοιτάει τον ουρανό ακριβώς την ώρα που τρεμοπαίζει το Veiled Lantern.^Εκκωφαντική ένταση χωρίς ρύθμιση για εσωτερικό χώρο· αποκαλεί τους πάντες με τη δουλειά τους.
SL-04025^Harbek Voss^Άνδρας^Dwarf^Monk^Warrior of the Elements^18^12^Φωνή της κοιλάδας^The Awakened^Datasphere's Reach^Open Cluster (SET-095)^Φιλικός^15^192^Shortsword^+11^1d6+5 διατρητικό^-^-^κορδόνι με κόμπους προσευχής, αρκετοί καμένοι; απομαγνητοφώνηση συνομιλίας που δεν έκανε; διαταγές που επέλεξε να μην ακολουθήσει^Προσφέρεται να απαντήσει σε μία ερώτηση ειλικρινά με αντάλλαγμα μία.^Αβίαστος και υπερβολικά ευγενικος· διατυπώνει κάθε απειλή ως ερώτηση.
SL-04026^Kestrel Quill^Γυναίκα^Human^Paladin^Oath of Glory^5^2^Πράκτορας χαρτών^The Awakened^Datasphere's Reach^Fourth Array (SET-085)^Ουδέτερη^18^60^Warhammer (Divine Smite)^+7^1d8+4 + 2d8 radiant^Zone of Truth; Compelled Duel; Aid; Cure Wounds^-^όρκος ξαναγραμμένος με το ίδιο της το χέρι; πλέγμα Cartographer 19 κόμβων; απλήρωτος λογαριασμός από τρεις πόλεις^Ευθυγραμμίζει τρεις κόμβους με το χέρι και ελέγχει την ευθυγράμμιση με κάτι αόρατο.^Δεν λέει ποτέ αντίο· οι κουβέντες απλώς σταματούν όταν το αποφασίσει.
SL-04049^Wrenna Wintersby^Γυναίκα^Gnome^Rogue^Assassin^4^1^Περαματάρης^Independent^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερη^15^30^Shortsword (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^Veiled Lantern lockpicks; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; κλειδί χωρίς κλειδαριά^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Μεγάλες παύσεις πριν απαντήσει, σαν να επαληθεύει κάτι.
SL-04055^Molgrim Yardley^Άνδρας^Dwarf^Ranger^Hunter^4^1^Βοηθός ταβέρνας^Independent^Datasphere's Reach^Index Relay (SET-086)^Ουδέτερος^14^36^Shortsword pair^+5^1d6+3 διατρητικό^Ensnaring Strike; Fog Cloud; Cure Wounds; Hunter's Mark^-^παγίδες και σφυρίχτρα από κόκαλο; ηχογράφηση που παίζει μόνο την αυγή; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Κοιτάει τον ουρανό ακριβώς την ώρα που τρεμοπαίζει το Veiled Lantern.^Μιλάει σε δεύτερο πρόσωπο για τις δικές του εμπειρίες — «μαθαίνεις, μετά από λίγο».
SL-04073^Aelis Sunder^Γυναίκα^Elf^Warlock^The Archfey^5^3^Αξιωματικός σημάτων^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερη^14^53^Eldritch Blast^+7^2 δέσμες, 1d10+4 force η καθεμία^Charm Person; Darkness; Misty Step; Invisibility^-^νεφρίτινο νόμισμα (σήμα Lord); ηχογράφηση που παίζει μόνο την αυγή; διαταγές που επέλεξε να μην ακολουθήσει^Σας κάνει μια ερώτηση της οποίας ξέρει ήδη την απάντηση, για να επαληθεύσει κάτι.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-04076^Krell Stallard^Άνδρας^Half-Orc^Monk^-^2^1/4^Αντιγραφέας καταστίχων^The Awakened^Datasphere's Reach^Bright Relay (SET-089)^Ουδέτερος^14^19^Quarterstaff^+5^1d8+3 θλαστικό^-^-^σιδερόδετα σανδάλια, τρύπια από τη χρήση; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Αρνείται να μπει σε ένα κτίριο και αρνείται να εξηγήσει γιατί.^Απαγγέλλει τιμές, βάρη και αποστάσεις με απόλυτη ακρίβεια και ξεχνάει ονόματα ακαριαία.
SL-04088^Marla Kessel^Γυναίκα^Halfling^Fighter^Battle Master^8^4^Γιατρός πεδίου^Drifters^Datasphere's Reach^Silent Node (SET-091)^Φιλική^20^94^Lance (mounted)^+7^1d12+4 διατρητικό^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; ηχογράφηση που παίζει μόνο την αυγή; γράμμα που δεν στάλθηκε ποτέ^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Τελειώνει τις προτάσεις των άλλων και έχει δίκιο αρκετά συχνά ώστε να εκνευρίζει.
SL-04111^Kazrek Harkaway^Άνδρας^Dwarf^Paladin^Oath of Devotion^4^1^Νερουλάς^The Awakened^Datasphere's Reach^Ninth Node (SET-090)^Φιλικός^18^42^Warhammer (Divine Smite)^+5^1d8+3 + 2d8 radiant^Compelled Duel; Bless; Shield of Faith; Divine Favor^-^όρκος ξαναγραμμένος με το ίδιο του το χέρι; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; ένταλμα με τη δική του περιγραφή πάνω^Παρακολουθεί ένα νεκρό τερματικό σαν να πρόκειται να μιλήσει.^Μιλάει μόνο σε προστακτική, ακόμα και κοινωνικά.
SL-04116^Verse Mossgrave^Γυναίκα^Awakened Construct^Rogue^Thief^6^3^Ανασύρτης ναυαγίων^The Awakened^Datasphere's Reach^Ninth Node (SET-090)^Φιλική^17^50^Dagger (Sneak Attack)^+7^1d4+4 + 3d6 διατρητικό^-^-^τράπουλα σημαδεμένη, και μάλιστα άσχημα; σταθμό βαθμονόμησης, ανεξήγητο; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Περιμένει σε έναν κόμβο που ξύπνησε μόλις πλησιάσατε.^Σχεδόν μονότονη ομιλία· στηρίζεται εξ ολοκλήρου στην επιλογή λέξεων για να περάσει το νόημα.
SL-04133^Marek Stonebridge^Άνδρας^Human^Sorcerer^Aberrant Sorcery^7^4^Κοσκινιστής στάχτης^Independent^Datasphere's Reach^Pale Node (SET-087)^Εχθρικός^12^58^Chromatic Orb^+7^2d8 lightning^Absorb Elements; Misty Step; Magic Missile; Hold Person^-^ουλή που σχηματίζει αστερισμό; shard που παίζει μία λέξη σε βρόχο; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Μετράει επιζώντες μιας αποστολής που δεν έχει ακόμα αναφερθεί χαμένη.^Κλείνει κάθε πρόταση σαν να ζητάει άδεια.
SL-04155^Faelar Thorne^Άνδρας^Elf^Cleric^Trickery Domain^4^1^Φύλακας τάφων^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Φιλικός^17^35^Ritual sickle^+5^1d6+3 τέμνον^Healing Word; Guiding Bolt; Bless; Cure Wounds^-^λίστα ονομάτων που διαβάζεται φωναχτά κάθε αυγή; απομαγνητοφώνηση συνομιλίας που δεν έκανε; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Ευθυγραμμίζει τρεις κόμβους με το χέρι και ελέγχει την ευθυγράμμιση με κάτι αόρατο.^Κλείνει κάθε πρόταση σαν να ζητάει άδεια.
SL-04159^Bekk Nettles^Άνδρας^Human^Fighter^Champion^3^1/2^Επισκευαστής φραχτών^The Awakened^Datasphere's Reach^Ninth Node (SET-090)^Εχθρικός^18^30^Longbow^+5^1d8+3 διατρητικό^-^-^βαρίδια ρίψης; πλέγμα Cartographer 19 κόμβων; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Τικ να αγγίζει τον λαιμό του πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
SL-04161^Leucis Windrell^Άνδρας^Tiefling^Ranger^Fey Wanderer^3^1/2^Καθαριστής τείχους^Independent^Datasphere's Reach^Fourth Array (SET-085)^Ουδέτερος^15^26^Hand crossbow^+5^1d6+3 διατρητικό^Ensnaring Strike; Goodberry; Hunter's Mark; Cure Wounds^-^nightglass δοκιμασμένο με δεμένα μάτια; ηχογράφηση που παίζει μόνο την αυγή; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Γίνεται πολύ ήσυχος και πολύ ευγενικος όταν θυμώνει, που είναι χειρότερο.
SL-04185^Garret Farthing^Άνδρας^Halfling^Fighter^Psi Warrior^10^5^Γιατρός πεδίου^Independent^Datasphere's Reach^Pale Node (SET-087)^Ουδέτερος^19^110^Longsword^+9^1d8+5 τέμνον^-^-^Guardian lance; shard που παίζει μία λέξη σε βρόχο; shard με μήνυμα που δεν έχει παίξει ποτέ^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Παρακούει με τρόπο που παράγει καλύτερες ερωτήσεις από αυτές που έγιναν.
SL-04186^Cera Elmsworth^Γυναίκα^Half-Elf^Barbarian^Path of the Zealot^12^7^Πιλότος καταιγίδων^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερη^17^142^Handaxe pair^+9^1d6+5 τέμνον^-^-^τσεκούρι με χαραγμένο όνομα στο στειλιάρι, όχι το δικό της; σταθμό βαθμονόμησης, ανεξήγητο; debt-token από τους Lifeweavers^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Ξεκινάει κάθε ιστορία από τη μέση.
SL-04199^Halda Stallard^Γυναίκα^Dwarf^Ranger^-^1^1/8^Σχοινάς^The Awakened^Datasphere's Reach^Fourth Array (SET-085)^Ουδέτερη^16^9^Hand crossbow^+5^1d6+3 διατρητικό^Fog Cloud; Hunter's Mark; Cure Wounds; Ensnaring Strike^-^πυξίδα Drifter's Road; απομαγνητοφώνηση συνομιλίας που δεν έκανε; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Ρωτάει αν θέλετε τη μακροσκελή απάντηση ή την αληθινή.^Λέει «εμείς» για τις αποφάσεις και «εγώ» για τα λάθη.
SL-04201^Cobb Underhill^Άνδρας^Halfling^Warlock^-^1^1/8^Θελήματα^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Φιλικός^13^9^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Arms of Hadar; Charm Person; Dissonant Whispers; Armor of Agathys^-^λίστα πραγμάτων που δεν επιτρέπεται να πει φωναχτά; shard που παίζει μία λέξη σε βρόχο; απλήρωτος λογαριασμός από τρεις πόλεις^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
SL-04216^Daughter-Frame Ashby^Γυναίκα^Awakened Construct^Sorcerer^Wild Magic Sorcery^8^5^Πιλότος πάγου^The Awakened^Datasphere's Reach^Bright Relay (SET-089)^Ουδέτερη^14^66^Ray of Frost^+7^2d8 cold^Shatter; Burning Hands; Shield; Hold Person^-^δαχτυλίδι που ζεσταίνεται όταν λέει ψέματα; ηχογράφηση που παίζει μόνο την αυγή; κλειδί χωρίς κλειδαριά^Προσφέρεται να απαντήσει σε μία ερώτηση ειλικρινά με αντάλλαγμα μία.^Παρακούει με τρόπο που παράγει καλύτερες ερωτήσεις από αυτές που έγιναν.
SL-04218^Teodor Dunmore^Άνδρας^Human^Warlock^The Celestial^15^10^Φύλακας του πάγου^The Awakened^Datasphere's Reach^Ninth Node (SET-090)^Φιλικός^15^162^Eldritch Blast^+10^3 δέσμες, 1d10+5 force η καθεμία^Fly; Dominate Monster; Summon Fiend; Counterspell^-^νεφρίτινο νόμισμα (σήμα Lord); κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Μετράει επιζώντες μιας αποστολής που δεν έχει ακόμα αναφερθεί χαμένη.^Προφέρει κάθε αρκανό όρο με οδυνηρή ακρίβεια και όλα τα υπόλοιπα πρόχειρα.
SL-04224^Zephyr Nornfield^Άνδρας^Aasimar^Sorcerer^Draconic Sorcery^3^1/2^Μαθητευόμενος σιδεράς^New Grandia Authority^Datasphere's Reach^Ninth Node (SET-090)^Ουδέτερος^13^24^Ray of Frost^+5^1d8 cold^Burning Hands; Shield; Magic Missile; Chromatic Orb^-^ουλή που σχηματίζει αστερισμό; σταθμό βαθμονόμησης, ανεξήγητο; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Αντιγράφει με το χέρι ένα θραύσμα κώδικα επειδή το αντίγραφο αλλάζει συνεχώς.^Χρησιμοποιεί ναυτικούς όρους στη στεριά και αρνείται να πει πού τους έμαθε.
SL-04228^Halla Oxley^Γυναίκα^Human^Rogue^Assassin^8^4^Χειριστής θηρίων^The Awakened^Datasphere's Reach^Index Relay (SET-086)^Φιλική^15^62^Hand crossbow (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^ζευγάρι μαυρισμένα shortswords; Veiled Lantern signal-shard; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Σας κάνει μια ερώτηση της οποίας ξέρει ήδη την απάντηση, για να επαληθεύσει κάτι.^Κοφτές καταφάσεις· χρόνια φωνάζοντας πάνω από τον άνεμο άφησαν τη φωνή της μόνιμα βραχνή.
SL-04231^Rhoda Vantry^Γυναίκα^Human^Warlock^The Celestial^9^6^Τεχνίτης wards^The Awakened^Datasphere's Reach^Pale Node (SET-087)^Φιλική^14^96^Eldritch Blast^+9^2 δέσμες, 1d10+5 force η καθεμία^Counterspell; Hold Person; Misty Step; Invisibility^-^καθρέφτης που πρέπει να μένει σκεπασμένος; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; διαταγές που επέλεξε να μην ακολουθήσει^Αρνείται να μπει σε ένα κτίριο και αρνείται να εξηγήσει γιατί.^Απαντάει επαναλαμβάνοντας την ερώτηση, για να κερδίσει χρόνο.
SL-04240^Hale Prendergast^Άνδρας^Human^Fighter^Battle Master^3^1/2^Τραυματιοφορέας^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Ουδέτερος^17^29^Halberd^+5^1d10+3 τέμνον^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; πλέγμα Cartographer 19 κόμβων; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Φωνή πολύ μεγαλύτερη από το σώμα του, και το απολαμβάνει.
SL-04241^Daar Larkspur^Γυναίκα^Dragonborn^Ranger^Gloom Stalker^13^8^Διοικητής τείχους^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Εχθρική^16^141^Hand crossbow^+10^1d6+5 διατρητικό^Lesser Restoration; Spike Growth; Lightning Arrow; Guardian of Nature^-^nightglass δοκιμασμένο με δεμένα μάτια; shard που παίζει μία λέξη σε βρόχο; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Προσφέρεται να απαντήσει σε μία ερώτηση ειλικρινά με αντάλλαγμα μία.^Τικ να αγγίζει τον λαιμό της πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
SL-04247^Balin Oxley^Άνδρας^Dwarf^Ranger^Fey Wanderer^15^9^Κυνηγός Calamity^Independent^Datasphere's Reach^Index Relay (SET-086)^Εχθρικός^18^151^Hand crossbow^+10^1d6+5 διατρητικό^Conjure Barrage; Lightning Arrow; Spike Growth; Swift Quiver^-^μπότες με σόλα που δεν αφήνει ίχνος; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Ανταλλάσσει πληροφορία με πληροφορία, ξεκινώντας λέγοντάς σας κάτι αληθινό.^Βρίζει συνεχώς και δεν ζητάει συγγνώμη για τίποτα.
SL-04249^Bryseis Yarrowdale^Γυναίκα^Tiefling^Artificer^Alchemist^13^8^Κύριος των συμβολαίων^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Εχθρική^19^140^Steel Defender + warhammer^+10^1d8+5 τέμνον^Wall of Fire; Shield; Arcane Eye; Fabricate^-^σχεδιάγραμμα σχολιασμένο από τρία διαφορετικά χέρια; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Παρακολουθεί ένα νεκρό τερματικό σαν να πρόκειται να μιλήσει.^Τικ να αγγίζει τον λαιμό της πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
SL-04251^Hob Jarrow^Άνδρας^Halfling^Fighter^Champion^6^3^Τεχνίτης wards^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερος^18^62^Longsword^+7^1d8+4 τέμνον^-^-^δόρυ με αλλαγμένη αιχμή, δύο φορές; πλέγμα Cartographer 19 κόμβων; Guardian dog-tag που δεν είναι δικό του^Προσφέρεται να απαντήσει σε μία ερώτηση ειλικρινά με αντάλλαγμα μία.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-04257^Mira Havelock^Γυναίκα^Half-Elf^Rogue^-^2^1/4^Καμπανάρης^New Grandia Authority^Datasphere's Reach^Index Relay (SET-086)^Ουδέτερη^16^15^Shortsword (Sneak Attack)^+5^1d6+3 + 1d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; πλέγμα Cartographer 19 κόμβων; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Ανταλλάσσει πληροφορία με πληροφορία, ξεκινώντας λέγοντάς σας κάτι αληθινό.^Σβήνει στο τέλος των προτάσεων και σας αφήνει να τις τελειώσετε.
SL-04259^Rhogar Yarrowdale^Άνδρας^Dragonborn^Barbarian^Path of the Berserker^3^1/2^Αντιγραφέας καταστίχων^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Εχθρικός^15^32^Handaxe pair^+5^1d6+3 τέμνον^-^-^τσεκούρι με χαραγμένο όνομα στο στειλιάρι, όχι το δικό του; shard που παίζει μία λέξη σε βρόχο; σύμβολο ενός Circle που δεν συνεδριάζει πια^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Μιλάει μόνο σε προστακτική, ακόμα και κοινωνικά.
SL-04265^Shamash Yarrow^Άνδρας^Dragonborn^Ranger^Beast Master^5^2^Λοχίας τείχους^New Grandia Authority^Datasphere's Reach^Bright Relay (SET-089)^Ουδέτερος^15^46^Shortsword pair^+7^1d6+4 διατρητικό^Pass Without Trace; Spike Growth; Hunter's Mark; Goodberry^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; shard που παίζει μία λέξη σε βρόχο; shard με μήνυμα που δεν έχει παίξει ποτέ^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Σταματάει για να διαλέξει ανάμεσα σε δύο λέξεις και πάντα παίρνει την πιο ωμή.
SL-04267^Orzad Eastmere^Άνδρας^Orc^Cleric^Life Domain^5^3^Λοχίας περιμέτρου^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Φιλικός^17^48^Mace^+7^1d6+4 θλαστικό^Bless; Guiding Bolt; Silence; Aid^-^warhammer με σφραγίδα Bastion; απομαγνητοφώνηση συνομιλίας που δεν έκανε; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-04275^Yevelda Longstride^Γυναίκα^Half-Orc^Rogue^Arcane Trickster^11^6^Λοχίας τείχους^The Awakened^Datasphere's Reach^Silent Array (SET-088)^Εχθρική^18^97^Dagger (Sneak Attack)^+9^1d4+5 + 6d6 διατρητικό^-^-^φιαλίδιο δηλητηρίου επαφής από nanites; ηχογράφηση που παίζει μόνο την αυγή; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Ευθυγραμμίζει τρεις κόμβους με το χέρι και ελέγχει την ευθυγράμμιση με κάτι αόρατο.^Καθαρίζει τον λαιμό της πριν από κάθε άρνηση, που κάνει τις αρνήσεις ορατές από μακριά.
SL-04286^Adria Ryke^Γυναίκα^Human^Fighter^Eldritch Knight^13^8^Επόπτης κόμβων^New Grandia Authority^Datasphere's Reach^Waking Terminus (SET-092)^Εχθρική^21^147^Lance (mounted)^+10^1d12+5 διατρητικό^-^-^Thundermount crystalline longsword (+1); shard που παίζει μία λέξη σε βρόχο; παιδικό γράμμα με παραλήπτη κάποιον του party^Παρακολουθεί ένα νεκρό τερματικό σαν να πρόκειται να μιλήσει.^Απαντάει επαναλαμβάνοντας την ερώτηση, για να κερδίσει χρόνο.
SL-04289^Ivar Northwind^Άνδρας^Human^Paladin^Oath of Devotion^4^1^Φροντιστής σκύλων^Independent^Datasphere's Reach^Index Relay (SET-086)^Εχθρικός^18^40^Greatsword (Divine Smite)^+5^2d6+3 + 2d8 radiant^Divine Favor; Cure Wounds; Bless; Shield of Faith^-^λάβαρο τυλιγμένο και ποτέ ανοιγμένο; σταθμό βαθμονόμησης, ανεξήγητο; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Γελάει με τα ίδια του τα αστεία έναν χτύπο πριν τα πει.
SL-04308^Larien Fallowfield^Άνδρας^Elf^Warlock^The Celestial^6^4^Ανιχνευτής^The Awakened^Datasphere's Reach^Ninth Node (SET-090)^Φιλικός^14^61^Pact blade^+7^1d8+4 τέμνον^Invisibility; Darkness; Hold Person; Armor of Agathys^-^καθρέφτης που πρέπει να μένει σκεπασμένος; Veiled Lantern signal-shard; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Ρωτάει αν θέλετε τη μακροσκελή απάντηση ή την αληθινή.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-04311^Corine Ferrow^Γυναίκα^Human^Bard^College of Dance^8^5^Επικαλητής καταιγίδας^New Grandia Authority^Datasphere's Reach^Silent Node (SET-091)^Εχθρική^14^63^Rapier^+7^1d8+4 διατρητικό^Shatter; Healing Word; Dissonant Whispers; Faerie Fire^-^λαούτο με ασημένιες χορδές; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Κοφτός στρατιωτικός ρυθμός· επαναλαμβάνει τις δύο τελευταίες λέξεις σας πριν απαντήσει.
SL-04320^Vela Nornfield^Γυναίκα^Dwarf^Barbarian^Path of the World Tree^9^5^Φύλακας των τραγουδιών^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Ουδέτερη^17^107^Handaxe pair^+9^1d6+5 τέμνον^-^-^greatsword με χαυλιόδοντα αγριόχοιρου; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Ανταλλάσσει πληροφορία με πληροφορία, ξεκινώντας λέγοντάς σας κάτι αληθινό.^Παραλείπει τα άρθρα, δίνοντας σε κάθε πρόταση κοφτό, τηλεγραφικό σχήμα.
